Product ID,Product Name,Category,Sub-Category,Revenue,Profit,Units,Orders,Avg_Discount,Margin %,Revenue Share %,Profitability Quadrant
OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Office Supplies,Binders,100.464,38.7296,16,3,0.13333333333333333,0.38550724637681155,4.3733224088589294e-05,Low Revenue / Low Profit
OFF-BI-10003981,"Avery Durable Plastic 1"" Binders",Office Supplies,Binders,116.224,37.5004,34,7,0.32857142857142857,0.32265625,5.059374737689324e-05,Low Revenue / Low Profit
OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders,583.6370000000001,55.2482,48,10,0.37,0.09466192170818503,0.00025406441817359446,High Revenue / High Profit
OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Office Supplies,Binders,704.691,39.3714,44,7,0.4857142857142857,0.055870445344129556,0.0003067607244009006,High Revenue / Low Profit
OFF-BI-10004001,GBC Recycled VeloBinder Covers,Office Supplies,Binders,487.34400000000005,100.8768,42,8,0.35,0.206993006993007,0.00021214688206949218,High Revenue / High Profit
OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,174.73000000000002,12.802000000000005,18,7,0.37142857142857144,0.07326732673267329,7.606213414754746e-05,Low Revenue / Low Profit
OFF-BI-10004022,Acco Suede Grain Vinyl Round Ring Binder,Office Supplies,Binders,38.641999999999996,-4.892799999999999,29,8,0.5375,-0.12661870503597122,1.6821341428086352e-05,Low Revenue / Low Profit
OFF-BI-10004040,Wilson Jones Impact Binders,Office Supplies,Binders,134.68,23.724400000000003,42,9,0.3888888888888889,0.17615384615384616,5.86278728723842e-05,Low Revenue / Low Profit
OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,55.755,-2.9205000000000014,13,5,0.5,-0.0523809523809524,2.4270842381940756e-05,Low Revenue / Low Profit
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,52.992,-23.808,20,4,0.55,-0.4492753623188406,2.3068074244530615e-05,Low Revenue / Low Profit
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders,133.86,21.825000000000003,14,2,0.4,0.16304347826086957,5.827091671144453e-05,Low Revenue / Low Profit
OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders,75.432,-13.47,36,13,0.46153846153846156,-0.17857142857142858,3.283648430731872e-05,Low Revenue / Low Profit
OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,17.49,-4.8336,13,5,0.6,-0.27636363636363637,7.6136137254083715e-06,Low Revenue / Low Profit
OFF-BI-10004182,Economy Binders,Office Supplies,Binders,29.952,9.7968,19,4,0.30000000000000004,0.3270833333333333,1.303847674690861e-05,Low Revenue / Low Profit
OFF-BI-10004187,3-ring staple pack,Office Supplies,Binders,42.111999999999995,16.6944,26,6,0.10000000000000002,0.3964285714285715,1.833187542620911e-05,Low Revenue / Low Profit
OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,182.508,-3.2159999999999975,42,10,0.43,-0.017621145374449323,7.944799392777766e-05,Low Revenue / Low Profit
OFF-BI-10004224,Catalog Binders with Expanding Posts,Office Supplies,Binders,1089.936,-242.20800000000003,36,8,0.5125,-0.22222222222222227,0.000474462646621881,High Revenue / Low Profit
OFF-BI-10004230,GBC Recycled Grain Textured Covers,Office Supplies,Binders,466.29,107.07400000000001,20,5,0.4,0.22962962962962966,0.00020298181498117039,High Revenue / High Profit
OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,310.206,52.447199999999995,31,8,0.2875,0.1690721649484536,0.00013503651568347796,High Revenue / High Profit
OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders,386.084,76.92320000000001,39,10,0.3,0.19923954372623576,0.00016806714931735656,High Revenue / High Profit
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,258.054,90.214,16,4,0.325,0.34959349593495936,0.00011233410384771481,Low Revenue / High Profit
OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,3234.913,1086.3772,23,8,0.2375,0.3358288770053476,0.0014081977139680946,High Revenue / High Profit
OFF-BI-10004330,"GBC Velobind Prepunched Cover Sets, Regency Series",Office Supplies,Binders,661.942,-9.24499999999999,33,7,0.41428571428571426,-0.01396648044692736,0.0002881515549813762,High Revenue / Low Profit
OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,Office Supplies,Binders,35.775,15.525,6,2,0.35,0.4339622641509434,1.557330080197167e-05,Low Revenue / Low Profit
OFF-BI-10004364,Storex Dura Pro Binders,Office Supplies,Binders,125.334,1.1879999999999988,38,12,0.4666666666666666,0.00947867298578198,5.455944326245471e-05,Low Revenue / Low Profit
OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders,4209.799999999999,1052.45,15,4,0.325,0.25000000000000006,0.0018325781052729651,High Revenue / High Profit
OFF-BI-10004410,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,Binders,85.995,15.0969,21,4,0.39999999999999997,0.17555555555555555,3.743468909756964e-05,Low Revenue / Low Profit
OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders,51.480000000000004,-23.76,19,5,0.6199999999999999,-0.4615384615384615,2.2409881908749172e-05,Low Revenue / Low Profit
OFF-BI-10004492,Tuf-Vin Binders,Office Supplies,Binders,669.496,234.3236,26,7,0.2714285714285714,0.35000000000000003,0.00029143990478593503,High Revenue / High Profit
OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders,66.663,15.307799999999999,12,5,0.4,0.22962962962962963,2.9019229947221174e-05,Low Revenue / Low Profit
OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders,2954.444,489.6410000000001,27,8,0.25,0.1657303370786517,0.0012861060828673763,High Revenue / High Profit
OFF-BI-10004528,Cardinal Poly Pocket Divider Pockets for Ring Binders,Office Supplies,Binders,40.32,12.6,15,4,0.2,0.3125,1.755179562083851e-05,Low Revenue / Low Profit
OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders,3222.996,-461.33079999999995,22,5,0.5,-0.14313725490196078,0.0014030100961999019,High Revenue / Low Profit
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders,1100.4,138.336,34,8,0.3625,0.12571428571428572,0.0004790177554853844,High Revenue / High Profit
OFF-BI-10004600,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,7985.383,2318.337,28,8,0.16249999999999998,0.2903225806451613,0.003476136169893807,High Revenue / High Profit
OFF-BI-10004632,GBC Binding covers,Office Supplies,Binders,137.26999999999998,58.9225,11,3,0.06666666666666667,0.429245283018868,5.975533196608389e-05,Low Revenue / High Profit
OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,5398.323,-304.99,34,11,0.4272727272727273,-0.05649717514124294,0.0023499568946247973,High Revenue / Low Profit
OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Binders,91.743,16.733,26,8,0.3625,0.18238993710691825,3.993686472327846e-05,Low Revenue / Low Profit
OFF-BI-10004654,VariCap6 Expandable Binder,Office Supplies,Binders,122.83,31.14,10,3,0.3,0.2535211267605634,5.3469421034414546e-05,Low Revenue / Low Profit
OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,Office Supplies,Binders,38.016,4.32,30,7,0.39999999999999997,0.11363636363636365,1.6548835871076312e-05,Low Revenue / Low Profit
OFF-BI-10004716,Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders,32.647999999999996,1.7807999999999993,4,2,0.44999999999999996,0.05454545454545453,1.4212078954095627e-05,Low Revenue / Low Profit
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders,212.08,58.5148,59,13,0.2692307692307692,0.2759090909090909,9.232105196595813e-05,Low Revenue / High Profit
OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Office Supplies,Binders,142.05,18.940000000000005,13,6,0.3833333333333333,0.13333333333333336,6.183612519692735e-05,Low Revenue / Low Profit
OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders,212.65800000000002,-18.409200000000002,14,5,0.5,-0.08656716417910448,9.257266252818147e-05,Low Revenue / Low Profit
OFF-BI-10004817,GBC Personal VeloBind Strips,Office Supplies,Binders,156.938,-11.2612,27,7,0.42857142857142855,-0.0717557251908397,6.831705607993935e-05,Low Revenue / Low Profit
OFF-BI-10004826,JM Magazine Binder,Office Supplies,Binders,204.72400000000002,50.1904,18,6,0.21666666666666667,0.2451612903225806,8.911889401489445e-05,Low Revenue / High Profit
OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,256.122,102.4488,18,6,0.21666666666666665,0.4,0.00011149308030754964,Low Revenue / High Profit
OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,Office Supplies,Binders,16.402,5.0596000000000005,8,3,0.2333333333333333,0.30847457627118646,7.139993843576223e-06,Low Revenue / Low Profit
OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Office Supplies,Binders,184.0,57.5,20,7,0.2285714285714286,0.3125,8.009748001573131e-05,Low Revenue / High Profit
OFF-BI-10004967,Round Ring Binders,Office Supplies,Binders,29.952,-0.9152000000000005,28,6,0.4666666666666666,-0.03055555555555557,1.303847674690861e-05,Low Revenue / Low Profit
OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,147.028,50.7164,44,13,0.16153846153846155,0.34494382022471914,6.400311028126599e-05,Low Revenue / High Profit
OFF-BI-10004995,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,17965.068,-1878.1662000000003,27,6,0.45,-0.10454545454545457,0.007820416712561163,High Revenue / Low Profit
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes,1555.75,632.2568,28,8,0.1,0.4064,0.0006772372529047499,High Revenue / High Profit
OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,211.508,86.43860000000001,27,8,0.07500000000000001,0.40867768595041326,9.207205327808314e-05,Low Revenue / High Profit
OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Office Supplies,Envelopes,320.25,139.07999999999998,22,5,0.08,0.4342857142857142,0.00013940879334259755,High Revenue / High Profit
OFF-EN-10000781,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,75.164,28.842,10,2,0.1,0.3837209302325581,3.271982058642624e-05,Low Revenue / Low Profit
OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,552.706,177.6555,19,4,0.15000000000000002,0.3214285714285714,0.00024059977059551516,High Revenue / High Profit
OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes,100.63199999999999,42.4092,9,2,0.1,0.42142857142857143,4.3806356570342785e-05,Low Revenue / Low Profit
OFF-EN-10001099,Staple envelope,Office Supplies,Envelopes,160.392,65.3304,18,5,0.12000000000000002,0.4073170731707317,6.982062507979987e-05,Low Revenue / High Profit
OFF-EN-10001137,"#10 Gummed Flap White Envelopes, 100/Box",Office Supplies,Envelopes,41.3,16.7678,11,4,0.1,0.4060000000000001,1.797840176440056e-05,Low Revenue / Low Profit
OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes,125.172,52.3746,13,4,0.15000000000000002,0.41842105263157897,5.448892265504956e-05,Low Revenue / High Profit
OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,Envelopes,146.688,64.86359999999999,21,8,0.07500000000000001,0.44218749999999996,6.385510406819344e-05,Low Revenue / High Profit
OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,Envelopes,336.952,150.97199999999998,34,6,0.10000000000000002,0.448051948051948,0.00014667938090359074,High Revenue / High Profit
OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,54.684,23.994,11,5,0.12000000000000002,0.4387755102040817,2.380462281076223e-05,Low Revenue / Low Profit
OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Office Supplies,Envelopes,632.52,309.9348,12,4,0.0,0.49,0.00027534379380190414,High Revenue / High Profit
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,939.092,421.9816,16,5,0.04,0.4493506493506494,0.00040879838425507143,High Revenue / High Profit
OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes,68.136,30.293999999999997,35,11,0.07272727272727274,0.44461077844311375,2.9660445099738412e-05,Low Revenue / Low Profit
OFF-EN-10001532,Brown Kraft Recycled Envelopes,Office Supplies,Envelopes,244.512,117.16199999999999,15,5,0.04,0.47916666666666663,0.00010643910344351355,Low Revenue / High Profit
OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,Envelopes,7.072,2.3868,2,1,0.2,0.3375,3.078529231908977e-06,Low Revenue / Low Profit
OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,196.056,88.8476,26,7,0.028571428571428574,0.4531746031746032,8.534560620632727e-05,Low Revenue / High Profit
OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Office Supplies,Envelopes,29.808,10.8054,2,1,0.2,0.36250000000000004,1.297579176254847e-05,Low Revenue / Low Profit
OFF-EN-10001990,Staple envelope,Office Supplies,Envelopes,130.64,61.400800000000004,23,6,0.0,0.4700000000000001,5.686921081116922e-05,Low Revenue / High Profit
OFF-EN-10002230,Airmail Envelopes,Office Supplies,Envelopes,1359.6660000000002,514.4909,19,6,0.13333333333333333,0.37839506172839504,0.0005918794579514638,High Revenue / High Profit
OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes,108.682,52.123,10,4,0.05,0.47959183673469385,4.7310621321031035e-05,Low Revenue / High Profit
OFF-EN-10002500,Globe Weis Peel & Seel First Class Envelopes,Office Supplies,Envelopes,375.73199999999997,164.862,30,7,0.028571428571428574,0.4387755102040817,0.00016356079544168888,High Revenue / High Profit
OFF-EN-10002504,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes,570.78,225.0504,24,7,0.1142857142857143,0.3942857142857143,0.0002484676067574952,High Revenue / High Profit
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,176.01600000000002,77.586,17,4,0.1,0.44078947368421045,7.66219458828748e-05,Low Revenue / High Profit
OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes,93.22,39.53,35,7,0.1142857142857143,0.42405063291139244,4.057982112536126e-05,Low Revenue / Low Profit
OFF-EN-10002621,Staple envelope,Office Supplies,Envelopes,78.24,34.23,9,5,0.12000000000000002,0.4375,3.40588415023414e-05,Low Revenue / Low Profit
OFF-EN-10002831,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Office Supplies,Envelopes,610.98,274.941,17,3,0.0,0.44999999999999996,0.00026596716489136693,High Revenue / High Profit
OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes,53.760000000000005,25.8048,12,3,0.0,0.48,2.3402394161118018e-05,Low Revenue / Low Profit
OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes,176.288,63.747,13,2,0.1,0.36160714285714285,7.674035085333284e-05,Low Revenue / High Profit
OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,Office Supplies,Envelopes,1360.476,559.3068000000001,18,4,0.05,0.41111111111111115,0.0005922320609884895,High Revenue / High Profit
OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes,240.764,88.19290000000001,11,4,0.15000000000000002,0.36630434782608695,0.00010480755260058442,Low Revenue / High Profit
OFF-EN-10003055,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",Office Supplies,Envelopes,783.608,299.85,22,7,0.08571428571428573,0.38265306122448983,0.0003411142723922129,High Revenue / High Profit
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,71.28,24.948,9,4,0.2,0.35,3.1029067258268085e-05,Low Revenue / Low Profit
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes,62.856,26.5392,18,4,0.1,0.4222222222222222,2.7361995673200038e-05,Low Revenue / Low Profit
OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes,247.61599999999999,107.45599999999999,24,7,0.1142857142857143,0.43396226415094336,0.00010779031310638762,Low Revenue / High Profit
OFF-EN-10003160,Pastel Pink Envelopes,Office Supplies,Envelopes,65.52,31.4496,9,3,0.0,0.48000000000000004,2.852166788386258e-05,Low Revenue / Low Profit
OFF-EN-10003286,Staple envelope,Office Supplies,Envelopes,284.832,131.238,35,7,0.028571428571428574,0.46075581395348836,0.00012399089906435206,Low Revenue / High Profit
OFF-EN-10003296,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes,1266.72,570.024,14,5,0.0,0.45,0.0005514189124213433,High Revenue / High Profit
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,88.008,35.898,9,2,0.1,0.4078947368421053,3.8310972941437395e-05,Low Revenue / Low Profit
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,197.82,81.326,10,3,0.06666666666666667,0.4111111111111111,8.611349726473894e-05,Low Revenue / High Profit
OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes,68.28,23.0445,5,2,0.2,0.33749999999999997,2.9723130084098553e-05,Low Revenue / Low Profit
OFF-EN-10003845,Colored Envelopes,Office Supplies,Envelopes,50.922,19.0404,16,5,0.12000000000000002,0.37391304347826093,2.2166977594353637e-05,Low Revenue / Low Profit
OFF-EN-10003862,Laser & Ink Jet Business Envelopes,Office Supplies,Envelopes,198.462,83.226,20,5,0.04,0.41935483870967744,8.639296782001122e-05,Low Revenue / High Profit
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,62.28,29.2716,4,1,0.0,0.47,2.711125573575949e-05,Low Revenue / Low Profit
OFF-EN-10004030,Convenience Packs of Business Envelopes,Office Supplies,Envelopes,58.644,24.109199999999998,18,6,0.10000000000000002,0.4111111111111111,2.5528459880666012e-05,Low Revenue / Low Profit
OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,50.232,22.7838,9,3,0.06666666666666667,0.45357142857142857,2.1866612044294647e-05,Low Revenue / Low Profit
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,325.86,149.8956,2,1,0.0,0.45999999999999996,0.0001418508958582946,High Revenue / High Profit
OFF-EN-10004386,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Office Supplies,Envelopes,259.092,115.152,12,5,0.08,0.4444444444444445,0.00011278595810997746,Low Revenue / High Profit
OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,163.496,73.8788,23,9,0.06666666666666668,0.45186915887850465,7.117183474267395e-05,Low Revenue / High Profit
OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",Office Supplies,Envelopes,488.904,223.1408,32,7,0.05714285714285715,0.45641025641025645,0.00021282596940006032,High Revenue / High Profit
OFF-EN-10004773,Staple envelope,Office Supplies,Envelopes,433.72,196.72299999999998,15,4,0.1,0.4535714285714285,0.00018880369039360318,High Revenue / High Profit
OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,36.708,15.0024,16,4,0.1,0.40869565217391307,1.5979447263138395e-05,Low Revenue / Low Profit
OFF-EN-10004955,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,77.904,36.5175,15,3,0.06666666666666667,0.46875,3.391257653883441e-05,Low Revenue / Low Profit
OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners,48.006,-5.707800000000001,29,6,0.10000000000000002,-0.11889763779527561,2.0897606661060854e-05,Low Revenue / Low Profit
OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners,19.6,9.604,5,1,0.0,0.48999999999999994,8.532122871240943e-06,Low Revenue / Low Profit
OFF-FA-10000134,"Advantus Push Pins, Aluminum Head",Office Supplies,Fasteners,139.44,43.2264,24,5,0.0,0.31,6.069995985539986e-05,Low Revenue / Low Profit
OFF-FA-10000254,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,19.782,-3.768,5,2,0.1,-0.19047619047619047,8.611349726473895e-06,Low Revenue / Low Profit
OFF-FA-10000304,Advantus Push Pins,Office Supplies,Fasteners,54.936,20.2086,27,7,0.05714285714285715,0.3678571428571429,2.3914321533392473e-05,Low Revenue / Low Profit
OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Office Supplies,Fasteners,15.623999999999999,7.0804,13,5,0.04,0.45317460317460323,6.801320803074923e-06,Low Revenue / Low Profit
OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners,92.136,35.598,30,8,0.125,0.38636363636363635,4.010794249309467e-05,Low Revenue / Low Profit
OFF-FA-10000611,Binder Clips by OIC,Office Supplies,Fasteners,36.112,15.3328,27,7,0.1142857142857143,0.4245901639344262,1.572000107787005e-05,Low Revenue / Low Profit
OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Office Supplies,Fasteners,139.62,59.284800000000004,44,7,0.08571428571428573,0.4246153846153846,6.0778316085850026e-05,Low Revenue / High Profit
OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners,128.164,60.144,38,7,0.028571428571428574,0.46927374301675984,5.579137733008797e-05,Low Revenue / High Profit
OFF-FA-10000735,Staples,Office Supplies,Fasteners,54.312,23.798000000000002,19,5,0.04,0.43817204301075274,2.364268660116521e-05,Low Revenue / Low Profit
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,12.996,5.1414,13,3,0.13333333333333333,0.3956140350877193,5.6573198385024136e-06,Low Revenue / Low Profit
OFF-FA-10000936,Acco Hot Clips Clips to Go,Office Supplies,Fasteners,67.116,25.497500000000002,23,6,0.13333333333333333,0.37990196078431376,2.9216426460520773e-05,Low Revenue / Low Profit
OFF-FA-10000992,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners,66.03,30.2815,19,5,0.04,0.4586021505376344,2.8743677203471403e-05,Low Revenue / Low Profit
OFF-FA-10001135,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners,13.068000000000001,-0.5147999999999999,7,3,0.06666666666666667,-0.039393939393939384,5.688662330682483e-06,Low Revenue / Low Profit
OFF-FA-10001229,Staples,Office Supplies,Fasteners,29.868000000000002,10.7682,9,3,0.13333333333333333,0.36052631578947364,1.3001910506031863e-05,Low Revenue / Low Profit
OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,Fasteners,40.896,18.0,15,5,0.08,0.4401408450704225,1.7802535558279063e-05,Low Revenue / Low Profit
OFF-FA-10001561,Stockwell Push Pins,Office Supplies,Fasteners,69.76,20.0996,34,8,0.07500000000000001,0.28812499999999996,3.0367392423355522e-05,Low Revenue / Low Profit
OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,Fasteners,8.096,3.404,5,2,0.1,0.4204545454545454,3.5242891206921773e-06,Low Revenue / Low Profit
OFF-FA-10001843,Staples,Office Supplies,Fasteners,50.388,21.5878,22,4,0.05,0.42843137254901964,2.1934520777351463e-05,Low Revenue / Low Profit
OFF-FA-10001883,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,Fasteners,197.61200000000002,-10.3474,27,4,0.05,-0.052362204724409445,8.602295228732987e-05,Low Revenue / Low Profit
OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,225.0,102.8,47,10,0.06000000000000001,0.4568888888888889,9.794528806271492e-05,Low Revenue / High Profit
OFF-FA-10002676,Colored Push Pins,Office Supplies,Fasteners,24.978,7.602,15,5,0.08,0.30434782608695654,1.0873232912135526e-05,Low Revenue / Low Profit
OFF-FA-10002701,Alliance Rubber Bands,Office Supplies,Fasteners,13.440000000000001,0.5376000000000001,8,2,0.0,0.04,5.8505985402795045e-06,Low Revenue / Low Profit
OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,87.69,20.54,25,6,0.06666666666666667,0.23423423423423423,3.8172543600975424e-05,Low Revenue / Low Profit
OFF-FA-10002780,Staples,Office Supplies,Fasteners,92.976,33.4356,37,5,0.12000000000000002,0.3596153846153846,4.047360490186214e-05,Low Revenue / Low Profit
OFF-FA-10002815,Staples,Office Supplies,Fasteners,50.616,20.0244,13,3,0.13333333333333333,0.3956140350877193,2.2033772002588345e-05,Low Revenue / Low Profit
OFF-FA-10002975,Staples,Office Supplies,Fasteners,77.112,28.1232,24,4,0.1,0.3647058823529412,3.356780912485365e-05,Low Revenue / Low Profit
OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners,46.376000000000005,19.778,15,3,0.06666666666666667,0.42647058823529405,2.018804746309541e-05,Low Revenue / Low Profit
OFF-FA-10002988,Ideal Clamps,Office Supplies,Fasteners,58.69199999999999,24.8637,33,8,0.1,0.4236301369863014,2.5549354875452723e-05,Low Revenue / Low Profit
OFF-FA-10003021,Staples,Office Supplies,Fasteners,34.592,7.707999999999999,22,6,0.13333333333333333,0.22282608695652173,1.5058326242957485e-05,Low Revenue / Low Profit
OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners,34.39,8.923300000000001,21,8,0.1,0.25947368421052636,1.4970393139896736e-05,Low Revenue / Low Profit
OFF-FA-10003112,Staples,Office Supplies,Fasteners,146.754,51.285000000000004,22,7,0.14285714285714285,0.34946236559139787,6.388383468602517e-05,Low Revenue / High Profit
OFF-FA-10003467,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners,29.7,0.0,15,4,0.0,0.0,1.2928778024278369e-05,Low Revenue / Low Profit
OFF-FA-10003472,Bagged Rubber Bands,Office Supplies,Fasteners,25.704,0.3024,21,5,0.04,0.011764705882352941,1.1189269708284553e-05,Low Revenue / Low Profit
OFF-FA-10003485,Staples,Office Supplies,Fasteners,26.724,9.7464,12,2,0.1,0.36470588235294116,1.1633288347502193e-05,Low Revenue / Low Profit
OFF-FA-10003495,Staples,Office Supplies,Fasteners,192.128,85.728,35,7,0.05714285714285715,0.4462025316455696,8.363569913294795e-05,Low Revenue / High Profit
OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners,24.552,5.841,15,3,0.13333333333333333,0.23790322580645162,1.0687789833403451e-05,Low Revenue / Low Profit
OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners,64.042,20.0244,16,5,0.12000000000000002,0.31267605633802814,2.7878276169388393e-05,Low Revenue / Low Profit
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,77.244,-3.297,18,5,0.08,-0.042682926829268296,3.3625270360517113e-05,Low Revenue / Low Profit
